Feature,Weight
cruel face,-0.0161423856584031
face romantic,-0.0161423856584031
face cruel,-0.0161423856584031
face waste,-0.0161423856584031
face decent,-0.0161423856584031
face innocent,-0.0161423856584031
face lovable,-0.0161423856584031
face lt,-0.0161423856584031
decent face,-0.0161423856584031
decent,-0.0161423856584031
even move,-0.01617286058522647
cried,-0.016269559476958725
cried enough,-0.016269559476958725
enough today,-0.016269559476958725
eat thk,-0.016447549866371276
elsewhere eat,-0.016447549866371276
finally becomes,-0.01646845931803503
follow happy,-0.01646845931803503
feel always,-0.01646845931803503
funny lor,-0.016554015390837378
distance wat,-0.016554015390837378
emotion dsn,-0.01658049837429324
dsn lik,-0.01658049837429324
even drop,-0.01658049837429324
emotion,-0.01658049837429324
evry wish,-0.01658049837429324
evry emotion,-0.01658049837429324
drop tear,-0.01658049837429324
deal,-0.016602248822948758
going management,-0.01660433993788418
da help,-0.016608953576874988
far told,-0.0166165730650317
even uttered,-0.0166165730650317
dont use,-0.0166165730650317
either way,-0.01670179600179431
doesnt bother,-0.01670179600179431
forum already,-0.01675922752066373
darren going,-0.01675922752066373
go little,-0.016769421752418426
doctor reminds,-0.016769421752418426
favorite sashimi,-0.016789030931117582
favorite oyster,-0.016789030931117582
give hypertension,-0.016820942056094437
didnt go,-0.016911299727449945
coming even,-0.016911299727449945
even though,-0.016911299727449945
darren ask,-0.01696086624466733
face look,-0.01696086624466733
except gud,-0.016996354917646242
day sleep,-0.017037549506533658
da aft,-0.017070631002485633
going reg,-0.01709618211488575
flung,-0.01709618211488575
flung advance,-0.01709618211488575
doin somethin,-0.01715121871988131
drink phone,-0.01715121871988131
darlin kate,-0.01715121871988131
going pub,-0.01715121871988131
faber,-0.017200033814894464
faber yest,-0.017200033814894464
going jus,-0.017200033814894464
ge slow,-0.017241256575560703
fast co,-0.017241256575560703
every dime,-0.017281565780161313
dime,-0.017281565780161313
trip,-0.017301353743436623
fine busy,-0.017303112918968005
day thing,-0.017303112918968005
going fine,-0.017303112918968005
coming hill,-0.017303112918968005
doesnt thought,-0.017311644278076344
friend maybe,-0.017311644278076344
darlin give,-0.017337992279809363
fucking shoe,-0.01733876578764697
enough room,-0.01733876578764697
go earlier,-0.017367301951622293
earlier later,-0.017367301951622293
find lucky,-0.017367301951622293
everything go,-0.01746808057856943
day miss,-0.01746808057856943
go pick,-0.017483519830769345
difficult guy,-0.017483519830769345
different weekend,-0.017494461213514566
forgot liao,-0.017556221295122715
go kb,-0.017556221295122715
done want,-0.01756101056653635
crazy ar,-0.0175612129586648
fave dun,-0.0175612129586648
frens like,-0.0175612129586648
gd looking,-0.0175612129586648
ex better,-0.017669695077929527
eat smth,-0.017669695077929527
else feel,-0.017669695077929527
go eat,-0.017669695077929527
fine inshah,-0.017685854381607215
drunkard,-0.01770831574977674
drunkard hair,-0.01770831574977674
forgot say,-0.01775232585426606
fine remembered,-0.01775232585426606
ex tata,-0.01775232585426606
zoom cine,-0.017898144749516537
free leh,-0.017898144749516537
zoom,-0.017898144749516537
lunch lor,-0.017968082845157655
fine send,-0.018004370883304324
detail wee,-0.01810438685013844
get time,-0.01810438685013844
dat bored,-0.018314718061809832
desert something,-0.018317406028989444
else salad,-0.018317406028989444
eat day,-0.018381723556465324
dont hesitate,-0.018381723556465324
day sure,-0.018381723556465324
forced eat,-0.0184335635520778
eat slice,-0.0184335635520778
forced,-0.0184335635520778
dreading work,-0.018449158665350046
fell asleep,-0.018449158665350046
dreading,-0.018449158665350046
going cinema,-0.018452559980097077
get taxi,-0.018452559980097077
faith make,-0.018496238518892198
faith,-0.018496238518892198
dear hero,-0.018517984399168942
email gt,-0.018517984399168942
eatin later,-0.018535541272204383
frens lei,-0.018535541272204383
especially great,-0.01859863846832193
give love,-0.01859863846832193
de happiness,-0.018614484684714962
dearer de,-0.018614484684714962
dat feel,-0.018614484684714962
dearer,-0.018614484684714962
de pain,-0.018614484684714962
feel miss,-0.018614484684714962
dem,-0.018614484684714962
feel meet,-0.018614484684714962
finish bath,-0.018617722739173958
fine night,-0.018617722739173958
flaky one,-0.01862175339435304
friend interested,-0.01862175339435304
currently shopping,-0.018632740984609236
morning thats,-0.018632740984609236
see major,-0.018632740984609236
get medical,-0.018632740984609236
able deliver,-0.018632740984609236
insurance able,-0.018632740984609236
friday morning,-0.018632740984609236
thats see,-0.018632740984609236
guide right,-0.018632740984609236
basic care,-0.018632740984609236
give til,-0.018632740984609236
care currently,-0.018632740984609236
wat want,-0.018632740984609236
waxsto wat,-0.018632740984609236
deliver basic,-0.018632740984609236
come ill,-0.018632740984609236
waxsto,-0.018632740984609236
shopping right,-0.018632740984609236
happens waxsto,-0.018632740984609236
insurance give,-0.018632740984609236
person guide,-0.018632740984609236
major person,-0.018632740984609236
til friday,-0.018632740984609236
right medical,-0.018632740984609236
right insurance,-0.018632740984609236
fact asked,-0.01864562241592315
freely tax,-0.01868990566736489
freely,-0.01868990566736489
complexity great,-0.01868990566736489
complexity,-0.01868990566736489
going go,-0.01869595103760336
da one,-0.018733854203533375
cut ur,-0.018733854203533375
dunno juz,-0.018733854203533375
else ill,-0.01876682202581928
contribute way,-0.018790334338971513
contribute,-0.018790334338971513
coz want,-0.018798825969374842
gal knew,-0.018817990513342105
dat going,-0.018817990513342105
goin mite,-0.01887461271191434
get ahold,-0.018874797549303785
fifteen minute,-0.01887487167096555
goigng,-0.018883041948115475
except perfume,-0.018883041948115475
dat keep,-0.018883041948115475
dat small,-0.018883041948115475
goigng dat,-0.018883041948115475
fall asleep,-0.018921863400794377
feel sad,-0.018924762690497754
dying man,-0.018924762690497754
go wanted,-0.018924762690497754
dying,-0.018924762690497754
dat plane,-0.0189604116090527
didnt move,-0.0189604116090527
dey hurried,-0.0189604116090527
confidence aeronautics,-0.0189604116090527
discus abt,-0.01899005202525828
earlier tot,-0.018997275319720914
come wat,-0.019016247196144188
fault avenge,-0.019033312229724687
death gon,-0.019033312229724687
budget lt,-0.01905734164685335
feb april,-0.019122219150119153
drink pa,-0.019147707055271187
fixed cheaper,-0.019149440846517426
getting number,-0.019149440846517426
day return,-0.019292583572731718
didnt see,-0.019292583572731718
dramatic school,-0.01930016008777149
drive inch,-0.01930016008777149
dramatic,-0.01930016008777149
even later,-0.019393164131154945
else bathing,-0.0194180655606074
dog later,-0.0194180655606074
da wat,-0.019420887430687914
dog bathe,-0.019423057934843523
em lesson,-0.0195027957680599
come way,-0.019511854691115365
day luck,-0.019511854691115365
doin tonight,-0.01957122697764898
ear,-0.019619929798370826
lunch still,-0.019693934836542377
filled love,-0.019711580883718934
dis eve,-0.019774687446074326
dont need,-0.019818826047314067
day otherwise,-0.019829761431958547
friend world,-0.019829761431958547
get mu,-0.01993815669167864
expecting mine,-0.019949236113430722
dodgey,-0.019949236113430722
dodgey one,-0.019949236113430722
due dodgey,-0.019949236113430722
force iraq,-0.019967424498028075
excellent spent,-0.019967424498028075
da already,-0.019967808163887112
girl always,-0.019978984746530665
destiny keep,-0.020037565855003044
get mind,-0.020037565855003044
day satanic,-0.020037565855003044
destiny,-0.020037565855003044
fishrman,-0.0201036258212726
dont wake,-0.0201036258212726
diamond moral,-0.0201036258212726
dark waited,-0.0201036258212726
diamond,-0.0201036258212726
fishrman woke,-0.0201036258212726
found sack,-0.0201036258212726
ful stone,-0.0201036258212726
found tht,-0.0201036258212726
finish yet,-0.020141877619416527
ditto,-0.020149589708649288
ditto worry,-0.020149589708649288
million,-0.02022289910512938
find thing,-0.020316979901218175
different wonder,-0.020316979901218175
drug without,-0.020316979901218175
continue brisk,-0.020316979901218175
drop unmits,-0.02031984297014715
give something,-0.02031984297014715
drink take,-0.02031984297014715
diwali,-0.020363034733949435
get watch,-0.02037912033482614
edukkukayee,-0.020383806667736284
dear shall,-0.020383806667736284
edukkukayee raksha,-0.020383806667736284
dont rush,-0.020484828119832862
eating nacho,-0.020484828119832862
drop place,-0.020497679096009337
cool tyler,-0.020497679096009337
wifi,-0.02051282683797053
english needed,-0.02062365086000397
excellent english,-0.02062365086000397
fresher,-0.02062365086000397
fresher voice,-0.02062365086000397
fridge,-0.020657516301088405
food fridge,-0.020657516301088405
fridge want,-0.020657516301088405
done parade,-0.020667952557695546
morning love,-0.020670719092774747
frnd necesity,-0.020673471937381192
event espe,-0.020673471937381192
espe,-0.020673471937381192
espe cared,-0.020673471937381192
function thnk,-0.020673471937381192
frnd hw,-0.020673471937381192
frnds wthout,-0.020673471937381192
feel ur,-0.020673471937381192
dear loving,-0.020673471937381192
cutie go,-0.02069350259011508
go wale,-0.02069350259011508
cutie,-0.02069350259011508
day morning,-0.020726366269405466
ended another,-0.020726366269405466
come special,-0.020726366269405466
cstore,-0.020737079767175003
go movie,-0.020756769463708698
dan reminded,-0.02077932433587199
dude dont,-0.02077932433587199
even dan,-0.02077932433587199
forgot even,-0.02077932433587199
dad called,-0.020779460103967973
cud tell,-0.02083550734632822
full im,-0.02083550734632822
detail co,-0.020882779957295237
enters account,-0.020882779957295237
enters,-0.020882779957295237
dollar got,-0.020882779957295237
flat rate,-0.020882779957295237
differ sure,-0.020882779957295237
differ charge,-0.020882779957295237
damn working,-0.02098595414846183
give miss,-0.02098595414846183
degree,-0.020994059925325024
come soon,-0.02100642920556059
da afternoon,-0.021010952078848972
dear amp,-0.021127692797727103
friend goodevening,-0.021127692797727103
feel probably,-0.021127692797727103
gary split,-0.021167153120407095
everything good,-0.021167153120407095
egg make,-0.02119047809642563
frying egg,-0.02119047809642563
frying,-0.02119047809642563
feel love,-0.02119047809642563
eating mom,-0.02119047809642563
dinner feel,-0.02119047809642563
history need,-0.02120933950377153
flat seems,-0.02122596111078997
drive south,-0.021269507235032032
freedom responsibility,-0.021354287392048598
get added,-0.021354287392048598
deal barely,-0.021354287392048598
day mail,-0.021360260842483818
congrats treat,-0.021360260842483818
confirmed tot,-0.021408583428365643
day get,-0.021462629430988936
go walking,-0.021462629430988936
get police,-0.021462629430988936
fine babe,-0.02159829032879727
funny want,-0.02159829032879727
go ho,-0.021660478767910704
dear didnt,-0.021660478767910704
didnt say,-0.021660478767910704
dream changing,-0.021661666657499242
diaper,-0.021661666657499242
diaper cause,-0.021661666657499242
dream kid,-0.021661666657499242
even told,-0.021661666657499242
getting owed,-0.021661666657499242
everything fine,-0.02166753920766428
doc gave,-0.02166753920766428
gave pain,-0.02166753920766428
giving problem,-0.021715450067700398
fool like,-0.02172775263585349
coming today,-0.02172775263585349
er yeah,-0.021769930215181636
say lt,-0.02180883828726534
enemy catch,-0.02180967477431509
even enemy,-0.02180967477431509
enemy feel,-0.02180967477431509
slow,-0.02182284115518615
first ok,-0.02186984324334725
conform,-0.021916826778528846
go tog,-0.021943505211312195
get drug,-0.021964207932865257
drug lt,-0.021964207932865257
go tuition,-0.021973583964554653
empty slot,-0.021973583964554653
couch,-0.021997096374860928
couch link,-0.021997096374860928
go celebration,-0.021997096374860928
go tell,-0.022040028830127876
friend sure,-0.022040028830127876
den dun,-0.0220731954880255
earlier lor,-0.022113726598531343
eat earlier,-0.022113726598531343
go horse,-0.022113726598531343
fever dysentry,-0.022124264365254873
dysentry able,-0.022124264365254873
dysentry,-0.022124264365254873
get bud,-0.022173651822227716
get half,-0.022173651822227716
earlier wat,-0.022211847709756958
amp happy,-0.02224419171779954
gap finger,-0.022246378928578617
finger one,-0.022246378928578617
ask bring,-0.022311012144904743
go yogasana,-0.022335966846267798
coz end,-0.022335966846267798
done anything,-0.022346454100960443
home lor,-0.022371479747182295
going learn,-0.022375708273077447
cool thanx,-0.0224664432162227
drink nite,-0.0224664432162227
cool pick,-0.022541237029468517
day job,-0.02256369599487749
computer fried,-0.022584075900362682
full lt,-0.022584075900362682
essential part,-0.022584075900362682
fucking idiot,-0.022584075900362682
fried,-0.022584075900362682
fried essential,-0.022584075900362682
dinner treat,-0.02258998323385031
common hearin,-0.022631482614268263
day let,-0.022631482614268263
different smile,-0.022631482614268263
give everything,-0.02265063967383579
furniture around,-0.02265063967383579
done sorry,-0.02265063967383579
teacher,-0.022713475407257787
dont everything,-0.022715671516487422
forgot happy,-0.022742545812062025
gave card,-0.0227708906758256
crave yet,-0.022830917211832336
fuck sip,-0.022830917211832336
drink cup,-0.022904108641500907
gave boston,-0.02291143729986316
